Endereço,Preço,Condominio,Iptu,Lista Comodos,Lista Caracteristicas,Obserevacoes,url_id_anuncio
"Rua João Quirino Pedrosa, 0 - Jardim Ismenia, São José dos Campos - SP",R$ 390.000,condomínio não informado,IPTU não informado,"['', '', '', '', '104 m²', '3 quartos', '3 vagas', '3 banheiros']",[],"A casa está localizado no bairro Jardim Ismênia tem 104 metros quadrados com 3 quartos sendo 1 suite e 3 banheiros

Descrição do imóvel
Casa - Jardim Ismênia - 3 Dormitórios - 104m².

Esta casa está localizada no Jardim Ismênia, possui fácil acesso às principais vias da cidade.

Conheça um pouco mais das características desta linda casa:

- 125m² Área de terreno
- 104m² Área construída

- 3 Dormitórios
- 1 Suíte
- Sala
- Cozinha
- 3 Vagas de garagem coberta

Diferenciais Exclusivos:

- Quintal com churrasqueira
- Armários planejados na cozinha e quartos

Que tal agendar uma visita e conhecer este imóvel
contato

LEO 12 9 8 2 4 7 -1 7 7 1

CRECI 174833
Mostrar mais",https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-jardim-ismenia-sao-jose-dos-campos-sp-104m2-id-2552428822/
"Rua Brumado, 140 - Jardim Vale do Sol, São José dos Campos - SP",R$ 390.000,condomínio não informado,IPTU não informado,"['', '', '', '', '144 m²', '3 quartos', '2 vagas', '3 banheiros']",[],"Sobrado NOVO, 3 dormitórios, 1 suíte, sala e cozinha americana, quintal, garagem para 2 carros. segundo piso + 1 suíte.
Doc Ok para financiamento.
Agende sua Visita! -",https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-jardim-vale-do-sol-sao-jose-dos-campos-sp-144m2-id-2540448456/
"Vila Cristina, São José dos Campos - SP",R$ 390.000,condomínio não informado,IPTU não informado,"['', '', '', '', '300 m²', '5 quartos', '4 vagas', '4 banheiros']","['Área de serviço', 'Cozinha', 'Garagem', 'Jardim', 'Lavanderia', '', 'Próximo a escola', 'Próximo a hospitais', 'Próximo a transporte público', 'Quintal', 'Varanda']","Casa ampla com várias dependências, entre elas: 3 dormitórios amplos, 1dormitório com suíte e banheira e sacada.
Sala 2 ambientes, cozinha muito espaçosa.
Edícula completa e excelente quintal com árvores frutíferas. Vaga de garagem para 4 carros.
Muro alto e portão automático.

Referência do imóvel: CA1411
Mostrar mais",https://www.zapimoveis.com.br/imovel/venda-casa-5-quartos-vila-cristina-sao-jose-dos-campos-sp-300m2-id-91908975/
"Jardim Souto, São José dos Campos - SP",R$ 390.000,condomínio não informado,IPTU não informado,"['', '', '', '', '220 m²', '4 quartos', '3 vagas', '1 banheiro']","['Ar-condicionado', 'Churrasqueira', 'Lareira', 'Piscina', 'Quintal']","Casa com 4 dormitórios, piso laminado, sendo 1 suíte com ar condicionado, lareira, cozinha, despensa, banheiro social,churrasqueira, piscina, gás encanado, portão eletrônico. Edícula com 1 dormitório, varanda ampla, vaga garagem para 3 veículos. Quadro elétrico e disjuntores novos, box blindex no wc e água com pressão para todos os pontos.
Área do terreno: 300 m2, área construída: 220 m2. Ótima localização. Referência: C1325. Tratar com Lúcia Creci 149769 - .
Mostrar mais",https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-com-piscina-jardim-souto-sao-jose-dos-campos-sp-220m2-id-56544459/
"Vila Iracema, São José dos Campos - SP",R$ 390.000,condomínio não informado,IPTU R$ 300,"['', '', '', '', '72 m²', '2 quartos', '4 vagas', '1 banheiro']",[],"Excelente casa de 71m² na Vila Iracema. Ótima localização, um bairro novo, em constante crescimento na zona sudeste de São José dos Campos, próximo ao shopping Center Vale, Embraer, CTA, INPE, a 10 minutos do Centro. Conta com comércio local amplo e variado, com padarias, supermercados, lojas de roupas, academias, extensa área verde para prática de exercícios ao ar livre e o novo Parque Linear.

São:
1 dormitório
1 suite
1 quarto normal
1 banheiro social
Cozinha planejada
Sala de estar com sanca
4 vagas de garagem

Área gourmet com:
Churrasqueira
Armários
Banheiro
Toldo na churrasqueira
1 dispensa ao lado da churrasqueira
Mostrar mais",https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-vila-iracema-sao-jose-dos-campos-sp-72m2-id-2551953432/
"Rua Frutal - Bosque dos Eucaliptos, São José dos Campos - SP",R$ 390.000,condomínio não informado,IPTU R$ 100,"['', '', '', '', '120 m²', '3 quartos', '2 vagas', '2 banheiros']",[],"Linda Casa - Bosque dos Eucaliptos - 3 Dormitórios Suíte- 120 m².

Esta casa está localizada no Bosque dos Eucaliptos, possui fácil acesso às principais vias da cidade.

Conheça um pouco mais das características desta linda casa:

- 120m²
- 3 Dormitórios
- 1 suíte
- 2 Banheiros com box

Diferenciais Exclusivos:
- Ampla casa
- Localização próximo ao Sesi

Que tal agendar uma visita e conhecer este imóvel hoje mesmo?
Mostrar mais",https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-bosque-dos-eucaliptos-sao-jose-dos-campos-sp-120m2-id-2552645892/
"Cidade Vista Verde, São José dos Campos - SP",R$ 390.000,condomínio não informado,IPTU não informado,"['', '', '', '', '59 m²', '2 quartos', '2 vagas', '1 banheiro']","['Área de serviço', 'Varanda']","TÉRREA, 2 QUARTOS COM ARMÁRIOS PLANEJADOS, SALA COM SANCA EM GESSO E ILUMINAÇÃO EMBUTIDA, COZINHA AMERICANA, COPA, BANHEIRO SOCIAL PLANEJADO, FUNDO COM ATELIÊ, 2 VAGAS COBERTA, PORTAO AUTOMÁTICO. 89566 - R$ R$ 390.000,00 - Maciel Negócios Imobiliários Ltda - CRECI 11.956 J - www.imobiliariamaciel.com.br Atualizado em
Mostrar mais",https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-varanda-cidade-vista-verde-sao-jose-dos-campos-sp-59m2-id-2523525676/
"Cidade Morumbi, São José dos Campos - SP",R$ 390.000,condomínio não informado,IPTU R$ 33,"['', '', '', '', '77 m²', '3 quartos', '2 vagas', '2 banheiros']","['Área de serviço', 'Cozinha', 'Lavanderia', 'Quintal']","Casa com 3 dormitórios sendo 1 suíte, 1 banheiro social, sala de estar e jantar, cozinha com armários planejados, área de serviço e 2 vagas de garagem cobertas -",https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-cozinha-cidade-morumbi-sao-jose-dos-campos-sp-77m2-id-2501969080/
"Jardim Americano, São José dos Campos - SP",R$ 390.000,condomínio R$ 165,IPTU não informado,"['', '', '', '', '56 m²', '2 quartos', '2 vagas', '1 banheiro']","['Ar-condicionado', 'Área de serviço', 'Churrasqueira', 'Cozinha', 'Espaço verde / Parque', 'Jardim', 'Lareira', 'Piscina', 'Playground', 'Varanda']","INTERESSE EM TROCAR POR CASA NA ZONA SUL REF 91054 - R$ R$ 390.000,00 - Maciel Negócios Imobiliários Ltda - CRECI 11.956 J - www.imobiliariamaciel.com.br Atualizado em",https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-piscina-jardim-americano-sao-jose-dos-campos-sp-56m2-id-2533473407/
"Jardim Valparaiba, São José dos Campos - SP",R$ 390.000,condomínio não informado,IPTU não informado,"['', '', '', '', '450 m²', '5 quartos', '2 vagas', '2 banheiros']","['Churrasqueira', 'Interfone', 'Quintal', 'Varanda']","Sobrado no Jardim Ism~enia, com 5 dormitórios, sendo 1 suíte, sala 3 ambientes, cozinha, 2 banheiros, área de serviço, 2 vagas de garagem, churrasqueira, banheira de hidromassagem, sacada no dormitórios. -",https://www.zapimoveis.com.br/imovel/venda-casa-5-quartos-com-churrasqueira-jardim-valparaiba-sao-jose-dos-campos-sp-450m2-id-2455861451/
"Rua Brumado, 144 - Jardim Vale do Sol, São José dos Campos - SP",R$ 390.000,condomínio não informado,IPTU não informado,"['', '', '', '', '144 m²', '3 quartos', '2 vagas', '3 banheiros']",[],"Sobrado NOVO, 3 dormitórios, 1 suíte, sala e cozinha americana, quintal, garagem para 2 carros. segundo piso + 1 suíte.
Doc Ok para financiamento.
Agende sua Visita! -",https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-jardim-vale-do-sol-sao-jose-dos-campos-sp-144m2-id-2541006381/
"Conjunto Residencial Galo Branco, São José dos Campos - SP",R$ 390.000,condomínio não informado,IPTU não informado,"['', '', '', '', '150 m²', '3 quartos', '2 vagas', '2 banheiros']","['Área de serviço', 'Churrasqueira', 'Garagem', 'Varanda']","Excelente casa para Venda !!

3 dormitórios, 2 salas, cozinha, 2 banheiros sociais, área de serviço, espaço gourmet e garagem coberta para 2 carros.

Ao ligar informe a Referência 2056

VENHA CONHECER !
ENTRE EM CONTATO COM UM DE NOSSOS CORRETORES .

Para visitar mais imóveis acesse:
hugoimobiliaria.com.br
CRECI J-28559
Mostrar mais",https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-churrasqueira-conjunto-residencial-galo-branco-sao-jose-dos-campos-sp-150m2-id-2517670769/
"Vila São Bento, São José dos Campos - SP",R$ 390.000,condomínio não informado,IPTU não informado,"['', '', '', '', '118 m²', '2 quartos', '1 vaga', '2 banheiros']","['Área de serviço', 'Varanda']","AREA COBERTA PARA CHURRASQUEIRA REF 83035 - R$ R$ 390.000,00 - Maciel Negócios Imobiliários Ltda - CRECI 11.956 J - www.imobiliariamaciel.com.br Atualizado em",https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-varanda-vila-sao-bento-sao-jose-dos-campos-sp-118m2-id-2549972887/
"Jardim Santa Inês III, São José dos Campos - SP",R$ 390.000,condomínio não informado,IPTU não informado,"['', '', '', '', '206 m²', '3 quartos', '2 vagas', '3 banheiros']","['Área de serviço', 'Churrasqueira', 'Garagem']","Maravilhosa casa para venda com 206 m² de área construída !!

3 dormitórios sendo 1 suite com hidro, dormitórios com piso de madeira, 2 com sacada, banheiro social, sala ampla com porcelanato, cozinha planejada, área de churrasqueira com 50m² , banheiro e garagem coberta.

VENHA CONHECER !
ENTRE EM CONTATO COM UM DE NOSSOS CORRETORES .

Para visitar mais imóveis acesse:
hugoimobiliaria.com.br
Mostrar mais",https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-churrasqueira-jardim-santa-ines-iii-sao-jose-dos-campos-sp-206m2-id-2521488543/
"Rua Marcelo Cordeiro de Oliveira, 415 - Residencial de Ville, São José dos Campos - SP",R$ 390.000,condomínio R$ 210,IPTU não informado,"['', '', '', '', '80 m²', '2 quartos', '1 vaga', '2 banheiros']","['Condomínio fechado', 'Portão eletrônico', 'Portaria 24h']","Esta casa está localizada no Residencial De Ville, possui fácil acesso as principais vias da cidade.

Conheça um pouco mais das características desta linda casa.

- 2 Dormitórios sendo uma suíte
- Sala
- Cozinha
- 2 Banheiros
- Área de serviço
- 1 Vaga de garagem
- Sacada

Diferenciais Exclusivos:

- Lavabo
- Sacada
- Piso laminado

Que tal agendar uma visita e conhecer este imóvel hoje mesmo?

Também temos imóveis no Jardim Sul, Parque Industrial, Jardim Oriente, Jardim Colonial, Floradas de São José, 31 de Março, Jardim Republica, Jardim América, Jardim Satélite, Bosque dos Ypês, Bosque dos Eucaliptos, Quinta das Flores, Jardim Morumbi, Vila São Bento, Jardim Anhembi, casas e apartamentos próximos ao Shopping Vale Sul, além de pontos comerciais localizados na Zona Sul.

O Grupo Kaza atua com foco em atender seus clientes com excelência seja em locação, vendas de imóveis prontos, usados ou mesmo nos principais lançamentos da região de São José dos Campos.
Mostrar mais",https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-2-quartos-residencial-de-ville-sao-jose-dos-campos-sp-80m2-id-2552397173/
"Rua João Quirino Pedrosa - Sao Jose dos Campos, São José dos Campos - SP",R$ 390.000,condomínio não informado,IPTU não informado,"['', '', '', '', '104 m²', '3 quartos', '3 vagas', '3 banheiros']",[],"CRECI-181266
Casa - Jardim Ismênia - 3 Dormitórios - 104m².

Esta casa está localizada no Jardim Ismênia, possui fácil acesso às principais vias da cidade.

Conheça um pouco mais das características desta linda casa:

- 125m² Área de terreno
- 104m² Área construída

- 3 Dormitórios
- 1 Suíte
- Sala
- Cozinha
- 3 Vagas de garagem coberta

Diferenciais Exclusivos:

- Quintal com churrasqueira
- Armários planejados na cozinha e quartos
Mostrar mais",https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-sao-jose-dos-campos-sao-jose-dos-campos-sp-104m2-id-2552536750/
"Rua Aguapei, 414 - Vila São Bento, São José dos Campos - SP",R$ 390.000,condomínio não informado,IPTU R$ 410,"['', '', '', '', '118 m²', '2 quartos', '1 vaga', '2 banheiros']",[],"Casa à Venda no Bairro Vila são Bento, em São José dos Campos, por R$ 390.000,00.

Código do Anúncio: CA0826.

- área total = 246m² sendo 6 m² de frente;
- área construída = 117,70m²,
- Casa nova com 2 dormitórios sendo 01 suíte, sala, cozinha;
- Casa Toda Revestida com Grafiato/Textura;
- Área Coberta pra Churrasqueira;
- Preparado pra Portão Automático;
- Canteiro de Jardim;
- Amplo Espaço ensolarado;
- Ducha Externa;
- Arquitetura Moderna;
- Horta;
- Vista Definitiva;
- Excelente Circulação de Ar;
- Diferencial Iluminação LED incluso microondas, Forno e Fogão;
- 1 vaga de garagem coberta.

Localização: Rodovia Tamoios e comércios em gerais.

Valor IPTU anual = R$ 410,00
Valor de venda = R$ 390.000,00
Aceita Financiamento.

Agenda já a sua visita e não perca essa oportunidade.

Gislene Gutsche - CRECI 231780-F
Cel: (12) 9.9244.0535 whatsapp
email:

Fale com o nosso time

https://www.imoveisaquarius.com.br/
IMOVEIS AQUARIUS - CRECI 26.179/J

Também temos imóveis no Jardim das Colinas, Urbanova, Vila Ema, Vila Adyanna, Jardim São Dimas, Jardim das Industrias, Jardim Alvorada, Royal Park, Parque Residencial Aquarius, Chácara Serimbura, Altos da Serra, Jardim do Golfe, Alphaville, Residencial Mônaco, Residencial Monte Carlo, Floradas do Paratehy, Reserva do Paratehy, Sunset Park, Bosque Imperial, Jardim Apolo, Jardim Altos do Esplanada, Recanto da Serra, Eldorado, Moradas da Serra, Montserrat, Chácaras do Parayba, Altos da Serra VI, Pontal da Serra, Portal da Serra, Residencial Jaguary, Piaget, Vernazza, Paesaggio, Royal Palace, Pátio Condomínio Club, Esplanada Life, Lessence Jardim Aquarius, Central Park, Grand Club Vila Ema, Abruzzo, Privilege, Premiere Jardim Aquarius, Open View Aquarius entre outros da região. -
Mostrar mais",https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-vila-sao-bento-sao-jose-dos-campos-sp-118m2-id-2552317766/
"Rua Frutal, 0 - Bosque dos Eucaliptos, São José dos Campos - SP",R$ 390.000,condomínio não informado,IPTU não informado,"['', '', '', '', '62 m²', '2 quartos', '2 vagas', '1 banheiro']",[],"A casa está localizado no bairro Bosque dos Eucaliptos tem 62 metros quadrados com 2 quartos sendo 1 suite e 1 banheiro.

Opção de Compra;

Carta de Crédito;
- Entrada: R$ 45.000,00
- Parcela: R$ 2.900,00
- Prazo: 15 anos",https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-bosque-dos-eucaliptos-sao-jose-dos-campos-sp-62m2-id-2535189083/
"Jardim Uira, São José dos Campos - SP",R$ 390.000,condomínio não informado,IPTU não informado,"['', '', '', '', '184 m²', '3 quartos', '2 vagas', '2 banheiros']","['Área de serviço', 'Cozinha', 'Lavanderia', 'Quintal', 'TV a cabo']","Casa térrea lote inteiro no Jardim Uirá

Possui 3 dormitórios, sendo 1 suíte
2 banheiros
Cozinha com armários planejados
Área de serviço
Sala com 2 ambientes
Varanda ampla, coberta e com piso
Quintal na lateral e nos fundos
Parte da frente toda fechada com grade
Cerca elétrica
Lavanderia com armários embutidos
Garagem coberta para 2 carros com piso

Localização ótima, próximo de mercados, pizzarias, padarias, praças e áreas verdes.
A poucos minutos da Embraer, INPE, Center Vale, Dutra, Via Cambuí, Tamoios, Faculdade de Medicina, escolas públicas e particulares.

Casa quitada e regulamentada

Negocia-se o valor

Local tranquilo.
Ambiente familiar.
Ótima localização.
Agende sua visita.
Não perca essa oportunidade.
Os melhores imóveis residenciais ou comerciais. Em São Paulo, ABC paulista e nas regiões do Vale do Paraíba, Litoral Norte e Serra da Mantiqueira - Casas, Apartamentos, Terrenos, Chácaras, sítios e Fazendas.
Para mais informações WhatsApp
Vendas: Imobiliária EDK Imóveis - CRECI: 27880-J -
Mostrar mais",https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-cozinha-jardim-uira-sao-jose-dos-campos-sp-184m2-id-2547487882/
"Rua Helena Mascarenhas - Jardim Bela Vista, São José dos Campos - SP",R$ 390.000,condomínio não informado,IPTU não informado,"['', '', '', '', '162 m²', '3 quartos', '1 vaga', '1 banheiro']","['Área de serviço', 'Cozinha', 'Quintal']","03 DORMS. (2 PISO TACO E 1 PISO CARPETE), SALA PISO CARPETE, COPA, COZINHA, WC., AZ. TETO, PISO FRIO, ÁREA SERV. COBERTA. FDOS. 02 DORMS., WC. GARAGEM COBERTA
01 AUTO. AT. 270M² AC. 162M²

***SOMENTE A VISTA -",https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-cozinha-jardim-bela-vista-sao-jose-dos-campos-sp-162m2-id-2492825891/
"Jardim Satélite, São José dos Campos - SP",R$ 390.000,condomínio não informado,IPTU não informado,"['', '', '', '', '153 m²', '4 quartos', '2 vagas', '2 banheiros']",[],"30/10 - Ref. Imovel: V6565 - Casa Sobrado - ***Casa Assobradada de 120 m no Jardim satelite***

*4 dormitorios, sendo 1 suite
*Cozinha
*Lavanderia
*3 banheiros
*2 carros vagas(se for pequenos cabe ate 3 carros)

Excelente localizacao perto de padaria, quitanda, escola e comercio geral.
Mostrar mais",https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-jardim-satelite-sao-jose-dos-campos-sp-153m2-id-2517465980/
"Cidade Vista Verde, São José dos Campos - SP",R$ 390.000,condomínio não informado,IPTU não informado,"['', '', '', '', '83 m²', '2 quartos', '2 vagas', '1 banheiro']","['Área de serviço', 'Churrasqueira', 'Jardim', 'Varanda']","EDICULA QUARTO + WC LABADO EXTERNO 6,5 FRENTE AR CONDICIONADO CHUVEIRO QUINTAL REF 93184 - R$ R$ 390.000,00 - Maciel Negócios Imobiliários Ltda - CRECI 11.956 J - www.imobiliariamaciel.com.br Atualizado em",https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-churrasqueira-cidade-vista-verde-sao-jose-dos-campos-sp-83m2-id-2547967227/
