Endereço,Preço,Condominio,Iptu,Lista Comodos,Lista Caracteristicas,Obserevacoes,url_id_anuncio
"Rua Confrade João Pereira dos Santos - Jardim República, São José dos Campos - SP",R$ 233.000,condomínio não informado,IPTU não informado,"['', '', '', '', '125 m²', '2 quartos', '2 vagas', '1 banheiro']","['Área de serviço', 'Cozinha']","Vendo Casa !!!

Jardim República.

Características do Imóvel:
+ 2 dormitórios;
+ Sala ampla;
+ Cozinha;
+ Banheiro;
+ Área de serviço;
+ Quintal todo revestido de cerâmica;
+ Garagem coberta para 2 carros;

Bairro de fácil acesso, completo (padaria, restaurante, ponto de ônibus, escola, supermercados... )

Venha conferir!

Outras oportunidades em nosso site:
www.cdfimoveis.com.br
Eng. Civil e Gestor de Imóveis - Cassio Daniel
CREA
CRECI 221778F




#
imoveis a venda sao jose dos campos com foto
imoveis em sao jose dos campos -
Mostrar mais",https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-cozinha-jardim-republica-sao-jose-dos-campos-sp-125m2-id-2554720429/
"Cidade Morumbi, São José dos Campos - SP",R$ 233.000,condomínio não informado,IPTU não informado,"['', '', '', '125 m²', '2 quartos', '1 banheiro']",['Cozinha'],"Casa com 2 dorms, cozinha, copa, sala, lavanderia. -",https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-cozinha-cidade-morumbi-sao-jose-dos-campos-sp-125m2-id-2512039491/
"Rua Benedita Augusta dos Santos - Conjunto Residencial Galo Branco, São José dos Campos - SP",R$ 233.000,condomínio não informado,IPTU não informado,"['', '', '', '', '91 m²', '2 quartos', '2 vagas', '1 banheiro']","['Área de serviço', 'Cozinha', 'Quintal']","2 DORMITÓRIOS; SALA; COZINHA; WC; AZ. TETO, PISO FRIO; ÁREA DE SERVIÇO; GARAGEM COBERTA PARA 2 AUTOS. NOS FUNDOS TEM 1 DORMITÓRIO E WC. PISO FRIO NA ÁREA EXTERNA. ACEITA FINANCIAMENTO. -",https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-cozinha-conjunto-residencial-galo-branco-sao-jose-dos-campos-sp-91m2-id-2516057725/
"Campos de Sao Jose, São José dos Campos - SP",R$ 233.000,condomínio não informado,IPTU R$ 30,"['', '', '', '', '112 m²', '2 quartos', '2 vagas', '2 banheiros']","['Área de serviço', 'Churrasqueira', 'Jardim', 'Varanda']","LINDA CASA A VENDA, BAIRRO MARIANA II, SÃO JOSÉ DOS CAMPOS, COM COZINHA PLANEJADA AMERICANA, SALA AMPLA, DOIS BANHEIROS, GARAGEM COBERTA COM PORTÃO AUTOMATIZADO, QUINTAL COM CHURRASQUEIRA COBERTA, ACEITA FINANCIAMENTO BANCARIO, ESTÁ ALUGADA, AT 144M2, AU 112M2, R$ 190.000,00 REF 31156 - R$ R$ 233.000,00 - Maciel Negócios Imobiliários Ltda - CRECI 11.956 J - www.imobiliariamaciel.com.br Atualizado em 9:44
Mostrar mais",https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-churrasqueira-campos-de-sao-jose-sao-jose-dos-campos-sp-112m2-id-2493601979/
"Jardim Mariana II, São José dos Campos - SP",R$ 233.000,condomínio não informado,IPTU não informado,"['', '', '', '', '90 m²', '2 quartos', '2 vagas', '1 banheiro']",[],"(28/02) - Ref. Imovel: V43607SA - Casa Padrao - Casa - Jardim Mariana II - 2 Dormitorios - 90m.

Esta casa esta localizada no Jardim Mariana II, possui facil acesso as principais vias da cidade.

Conheca um pouco mais das caracteristicas desta linda casa:

- Area do terreno 140m
- Area construida 90m

- 2 Dormitorios
- Sala
- Cozinha
- 1 Banheiro
- 2 Vagas garagem

Proximo de UBS, creches e linhas de onibus.

Que tal agendar uma visita e conhecer este imovel hoje mesmo?

Tambem temos imoveis no Vila Industrial, Motorama, Jardim Sao Vicente, Campos de Sao Jose, Jardim Mariana, Set Ville, Set Parque, casas e apartamentos proximos a mercados, farmacias, escolas, alem de pontos comerciais localizados na Zona Leste.

Seja para vender, alugar ou adquirir um imovel procure o Grupo Kaza, a sua imobiliaria em Sao Jose dos Campos.

O Grupo Kaza atua com foco em atender seus clientes com excelencia seja em locacao, vendas de imoveis prontos, usados ou mesmo nos principais lancamentos da regiao de Sao Jose dos Campos.

Vem voce tambem para o Grupo Kaza, excelencia em consultoria imobiliaria.
Mostrar mais",https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-jardim-mariana-ii-sao-jose-dos-campos-sp-90m2-id-2554035277/
"Rua Nerval Monstans Costa, 62 - Jardim Santa Júlia, São José dos Campos - SP",R$ 233.000,condomínio não informado,IPTU R$ 230,"['', '', '', '', '60 m²', '2 quartos', '2 vagas', '1 banheiro']",[],"Casa Térrea à Venda no Bairro Santa Júlia em São José dos campos, por R$ 233.000,00.

Código do Anúncio: CA0790.

- área total = 162m²
- área útil = 60m², térrea;
- Casa nova térrea, sendo 2 dormitórios, sala, cozinha;
- 1 banheiro, lavanderia; quintal;
- 2 vagas de garagem descoberta.

Localização: Próximo ao Mini Mercado Santana.

Valor IPTU anual = R$ 230,00
Valor de venda = R$ 250.000,00
Aceita Financiamento.

Agenda já a sua visita e não perca essa oportunidade.

Gislene Gutsche - CRECI 231780-F
Cel: (12) 9.9244.0535 whatsapp
email:

Fale com o nosso time

https://www.imoveisaquarius.com.br/
IMOVEIS AQUARIUS - CRECI 26.179/J

Também temos imóveis no Jardim das Colinas, Urbanova, Vila Ema, Vila Adyanna, Jardim São Dimas, Jardim das Industrias, Jardim Alvorada, Royal Park, Parque Residencial Aquarius, Chácara Serimbura, Altos da Serra, Jardim do Golfe, Alphaville, Residencial Mônaco, Residencial Monte Carlo, Floradas do Paratehy, Reserva do Paratehy, Sunset Park, Bosque Imperial, Jardim Apolo, Jardim Altos do Esplanada, Recanto da Serra, Eldorado, Moradas da Serra, Montserrat, Chácaras do Parayba, Altos da Serra VI, Pontal da Serra, Portal da Serra, Residencial Jaguary, Piaget, Vernazza, Paesaggio, Royal Palace, Pátio Condomínio Club, Esplanada Life, Lessence Jardim Aquarius, Central Park, Grand Club Vila Ema, Abruzzo, Privilege, Premiere Jardim Aquarius, Open View Aquarius entre outros da região. -
Mostrar mais",https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-jardim-santa-julia-sao-jose-dos-campos-sp-60m2-id-2548588458/
"Parque Novo Horizonte, São José dos Campos - SP",R$ 233.200,condomínio não informado,IPTU R$ 90,"['', '', '', '', '220 m²', '2 quartos', '2 vagas', '1 banheiro']","['Área de serviço', 'Churrasqueira', 'Cozinha']","Linda casa

2 quartos
sala
cozinha
banheiro
área de serviço
churrasqueira
fogão a lenha
edícula com 2 cômodos e banheiro
terreno com 220 m2.

Os melhores imóveis na Região do Vale do Paraíba SP - Casas, Apartamentos, Terrenos, Chácaras e Comercial.
Mais informações WhatsApp - Vendas: Imobiliária EDKimóveis - Creci: 27780J -
Mostrar mais",https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-churrasqueira-parque-novo-horizonte-sao-jose-dos-campos-sp-220m2-id-2547488620/
"Loteamento Jardim Helena, São José dos Campos - SP",R$ 233.200,condomínio não informado,IPTU R$ 186,"['', '', '', '', '65 m²', '2 quartos', '2 vagas', '2 banheiros']",['Cozinha'],"Casa no Jardim Helena em São José dos Campos, Próximo ao Campos de são José.
2 dormitórios
2 banheiros
- Garagem para 2 carros
- Área de churrasco com churrasqueira e fogão a lenha inclusos
( aceita permuta ou financiamento)
Os melhores imóveis na Região do Vale do Paraíba SP - Casas, Apartamentos, Terrenos, Chácaras e Comercial.
Mais informações WhatsApp - Vendas: Imobiliária EDKimóveis - Creci: 27880-J -
Mostrar mais",https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-cozinha-loteamento-jardim-helena-sao-jose-dos-campos-sp-65m2-id-2547489189/
"Residencial Ribeira, São José dos Campos - SP",R$ 233.200,condomínio não informado,IPTU R$ 90,"['', '', '', '', '125 m²', '3 quartos', '4 vagas', '2 banheiros']",['TV a cabo'],"Casa com
3 dormitórios
1 suíte
2 banheiros
- Garagem para 2 carros
- Churrasqueira
- Área de serviço
- Portão eletrônico
- Ótima localização...
Próximo a Ericsson, Embraer Eugênio de Melo, Parque tecnológico...
Aceita permuta por chácara em Caçapava

Mais informações WhatsApp - Vendas: Imobiliária EDKimóveis - Creci: 27880J. -
Mostrar mais",https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-tv-a-cabo-residencial-ribeira-sao-jose-dos-campos-sp-125m2-id-2547488923/
"Loteamento Jardim Helena, São José dos Campos - SP",R$ 234.000,condomínio não informado,IPTU não informado,"['', '', '', '', '40 m²', '2 quartos', '2 vagas', '1 banheiro']","['Área de serviço', 'Cozinha']","Linda casa

2 Quartos
1 Banheiro
Area de serviço
Sala
Cozinha
2 Vagas de garagem

Aceita-se troca

Os melhores imóveis na Região do Vale do Paraíba SP - Casas, Apartamentos, Terrenos, Chácaras e Comercial.
Mais informações WhatsApp - Vendas: Imobiliária EDKimóveis - Creci: 27780J -
Mostrar mais",https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-cozinha-loteamento-jardim-helena-sao-jose-dos-campos-sp-40m2-id-2547483428/
"Conjunto Residencial Galo Branco, São José dos Campos - SP",R$ 234.000,condomínio não informado,IPTU não informado,"['', '', '', '', '80 m²', '3 quartos', '2 vagas', '2 banheiros']","['Área de serviço', 'Cozinha']","Linda casa

3 Dormitórios sendo um suite
Sala
Cozinha
2 Banheiros
Garagem para 2 carros
Lavanderia

Os melhores imóveis na Região do Vale do Paraíba SP - Casas, Apartamentos, Terrenos, Chácaras e Comercial.
Mais informações WhatsApp - Vendas: Imobiliária EDKimóveis - Creci: 27780J -
Mostrar mais",https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-cozinha-conjunto-residencial-galo-branco-sao-jose-dos-campos-sp-80m2-id-2547481831/
"Conjunto Residencial Galo Branco, São José dos Campos - SP",R$ 234.000,condomínio não informado,IPTU não informado,"['', '', '', '', '80 m²', '3 quartos', '1 vaga', '2 banheiros']","['Área de serviço', 'Cozinha', 'Quintal']","Ótima Casa, sendo 02 dormitórios, sala, cozinha, área de serviço, mais 01 dormitório com wc nos fundos. Quintal, 01 vaga de garagem coberta.
Excelente localização no Bairro, próximo a todo tipo de comércio, escolas, etc..
Analisa Permuta.
Aceita Financiamento bancário.
Alexandre Imóveis - CRECI 16828-J -
Mostrar mais",https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-cozinha-conjunto-residencial-galo-branco-sao-jose-dos-campos-sp-80m2-id-2516153274/
"Conjunto Residencial Galo Branco, São José dos Campos - SP",R$ 234.000,condomínio não informado,IPTU não informado,"['', '', '', '', '80 m²', '3 quartos', '1 vaga', '2 banheiros']","['Área de serviço', 'Cozinha', 'Quintal']","Ótima Casa, sendo 02 dormitórios, sala, cozinha, área de serviço, mais 01 dormitório com wc nos fundos. Quintal, 01 vaga de garagem coberta.
Excelente localização no Bairro, próximo a todo tipo de comércio, escolas, etc..
Analisa Permuta.
Aceita Financiamento bancário.
Alexandre Imóveis - CRECI 16828-J -
Mostrar mais",https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-cozinha-conjunto-residencial-galo-branco-sao-jose-dos-campos-sp-80m2-id-2516153274/
"Parque Interlagos, São José dos Campos - SP",R$ 234.000,condomínio não informado,IPTU R$ 200,"['', '', '', '', '49 m²', '2 quartos', '1 vaga', '1 banheiro']","['Área de serviço', 'Cozinha']","Linda casa com terreno

2 Quartos
1 Banheiro
Sala
Cozinha
Área de serviço
1 Vaga de garagem

Área do terreno: 125 metros

Os melhores imóveis na Região do Vale do Paraíba SP - Casas, Apartamentos, Terrenos, Chácaras e Comercial.
Mais informações WhatsApp - Vendas: Imobiliária EDKimóveis - Creci: 27780J -
Mostrar mais",https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-cozinha-parque-interlagos-sao-jose-dos-campos-sp-49m2-id-2547488341/
"Campo dos Alemães, São José dos Campos - SP",R$ 234.000,condomínio não informado,IPTU R$ 300,"['', '', '', '', '135 m²', '3 quartos', '3 vagas', '2 banheiros']","['Área de serviço', 'Cozinha', 'Sistema de alarme', 'TV a cabo']","Excelente casa de bairro
Casa térrea recém reformada.
Imóvel possui 3 quartos com 1 banheiro.
Sala de jantar.
Sala e cozinha.
Molduras nas janelas e teto.
Portas e janelas de madeira.
Garagem para 3 carros coberta.
Área de serviço coberta e com lavado.
Imóvel bem localizado, próximo a mercados, sacolão, farmácias, lojas de conveniência e escolas. Rua do imóvel paralela a Avenida principal
Ótima localização.
Agende sua visita
Ambiente familiar.
Não perca essa oportunidade.
Os melhores imóveis residenciais ou comerciais. Nas regiões do Vale do Paraíba, Litoral Norte e Serra da Mantiqueira - Casas, Apartamentos, Terrenos, Chácaras, sítios e Fazendas.
Para mais informações WhatsApp
Vendas: Imobiliária EDK Imóveis - CRECI: 27780-J -
Mostrar mais",https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-cozinha-campo-dos-alemaes-sao-jose-dos-campos-sp-135m2-id-2547481826/
"Jardim Sao Jose II, São José dos Campos - SP",R$ 234.000,condomínio não informado,IPTU R$ 250,"['', '', '', '', '90 m²', '3 quartos', '2 vagas', '1 banheiro']","['Área de serviço', 'Churrasqueira', 'Cozinha', 'Quintal']","Linda casa!

3 Dormitórios sendo 1 suíte
1 Banheiro social
Sala
Cozinha
Área de serviço
Portão automático
Churrsqueira

Telhado alto. Toda em piso frio na área externa.
Localizada próximo ao Jd. Santa Inês. Ponto de ônibus em frente e próximo ao comercio local.

Aceita permuta em imóvel menor ou casa/apartamento no litoral.

Os melhores imóveis na Região do Vale do Paraíba SP - Casas, Apartamentos, Terrenos, Chácaras e Comercial.

Mais informações WhatsApp - Vendas: Imobiliária EDKimóveis - Creci: 27780J. -
Mostrar mais",https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-churrasqueira-jardim-sao-jose-ii-sao-jose-dos-campos-sp-90m2-id-2547489750/
"Vila Sinha, São José dos Campos - SP",R$ 234.000,condomínio não informado,IPTU R$ 300,"['', '', '', '', '100 m²', '3 quartos', '3 vagas', '1 banheiro']","['Área de serviço', 'Cozinha', 'Lavanderia', 'Quintal', 'TV a cabo']","Linda Casa em São José dos Campos- Sp
3 dormitórios.
Banheiro social.
Cozinha.
Sala ampla.
Linda vista.
Área de serviço.
3 vagas na garagem.
Amplo quintal.
Edicula nos fundos.
Ótima localização.
Bairro tranquilo.
Somente venda.
Não perca essa oportunidade.
Os melhores imóveis residenciais ou comerciais. Nas regiões do Vale do Paraíba, Litoral Norte e Serra da Mantiqueira - Casas, Apartamentos, Terrenos, Chácaras, sítios e Fazendas.
Para mais informações WhatsApp
Vendas: Imobiliária EDK Imóveis - CRECI: 27780-J -
Mostrar mais",https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-cozinha-vila-sinha-sao-jose-dos-campos-sp-100m2-id-2547486966/
"Jardim Santa Inês III, São José dos Campos - SP",R$ 234.000,condomínio não informado,IPTU R$ 35,"['', '', '', '', '70 m²', '3 quartos', '2 vagas', '1 banheiro']",[],"(15/03) Ref. Imóvel: 6539 - CASA TÉRREA A VENDA



| Jardim Santa Inês III |



Casa térrea, nova, em terreno de 125 m² e área construída de 70 m², com 3 dormitórios, sala de jantar/estar, cozinha, banheiro social, área de serviço coberta e 2 vagas de garagem cobertas.



Ótima localização, rua tranquila, próximo de comércios, escolas, bancos, acesso fácil via Dutra e Parque tecnológico.



Estuda permuta por apartamento na Zona Sul com 3 dormitórios (2 vagas), porém o valor passa a ser de R$ 250
Mostrar mais",https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-jardim-santa-ines-iii-sao-jose-dos-campos-sp-70m2-id-2501562283/
"Jardim Americano, São José dos Campos - SP",R$ 234.000,condomínio não informado,IPTU não informado,"['', '', '', '70 m²', '2 quartos', '1 banheiro']",['Varanda'],"REF 86913 - R$ R$ 234.000,00 - Maciel Negócios Imobiliários Ltda - CRECI 11.956 J - www.imobiliariamaciel.com.br Atualizado em 9:44",https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-varanda-jardim-americano-sao-jose-dos-campos-sp-70m2-id-2520573716/
"Vila São Geraldo, São José dos Campos - SP",R$ 234.000,condomínio R$ 240,IPTU R$ 50,"['', '', '', '', '100 m²', '2 quartos', '1 vaga', '1 banheiro']",[],"Casa Condomínio - Vila São Geraldo - Condomínio Girassol II - 55m² - 2 Dormitórios.

O Condomínio Girassol II está localizada no Vila São Geraldo, possui fácil acesso às principais vias da cidade.

Conheça um pouco mais das características desta linda casa:

- Área do Terreno 100m²
- Área Construída 55m²

- 2 Dormitórios
- Sala
- Cozinha
- 1 Banheiro
- Área de serviços
- 1 Vaga de garagem

Diferenciais Exclusivos:

- Móveis planejados na sala, cozinha e quarto
- Porcelanato na cozinha, sala e banheiro
- Laminado nos 2 quartos
- Murado o fundo conforme o projeto do condomínio
- Porta de correr da cozinha sob medida
- Pedra de granito planejado na casinha do gás
- Portaria 24h
- Câmera de segurança

Lazer no Condomínio:

- Salão de festa grandes
- Churrasqueira
- Quadra de basquete
- Redario
- Pomar

Que tal agendar uma visita e conhecer este imóvel hoje mesmo?

A casa de condomínio sobrado no bairro Vila São Geraldo com 100 metros quadrados com 2 quartos e 1 banheiro
Mostrar mais",https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-2-quartos-vila-sao-geraldo-sao-jose-dos-campos-sp-100m2-id-2551955400/
"Jardim Paraiso do Sol, São José dos Campos - SP",R$ 234.000,condomínio não informado,IPTU R$ 250,"['', '', '', '', '62 m²', '2 quartos', '2 vagas', '2 banheiros']",[],"Casa no Jardim Paraíso do Sol
2 dormitórios sendo 1 suíte
Sala, cozinha, área de serviço
2 quartos e um banheiro acima da área de serviço
Garagem para 2 carros, piso frio
Creche na rua da casa, UBS a 4 minutos a pé, upa a 5 minuto de carro, bancos, supermercado Semar a 4 minutos a pé, vários ônibus, escolinha infantil a 4 minutos a pé
Não há vizinhos de frente

Mostrar mais",https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-jardim-paraiso-do-sol-sao-jose-dos-campos-sp-62m2-id-2538815828/
"Conjunto Residencial Galo Branco, São José dos Campos - SP",R$ 234.000,condomínio não informado,IPTU não informado,"['', '', '', '', '100 m²', '1 quarto', '2 vagas', '1 banheiro']","['Área de serviço', 'Churrasqueira', 'Varanda']","Ref. 63715 R$ 234.000,00 Maciel Negócios Imobiliários Creci Atualizado em 9:37",https://www.zapimoveis.com.br/imovel/venda-casa-1-quarto-com-churrasqueira-conjunto-residencial-galo-branco-sao-jose-dos-campos-sp-100m2-id-2534136418/
"Jardim Santa Inês II, São José dos Campos - SP",R$ 235.000,condomínio não informado,IPTU não informado,"['', '', '', '', '125 m²', '3 quartos', '2 vagas', '1 banheiro']",[],"Casa Residencial
Excelente localização Santa Ines II
3 quartos
1 banheiro
Garagem para 2 carros
lavanderia
Churrasqueira",https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-jardim-santa-ines-ii-sao-jose-dos-campos-sp-125m2-id-2540252019/
"Campos de Sao Jose, São José dos Campos - SP",R$ 235.000,condomínio não informado,IPTU não informado,"['', '', '', '', '60 m²', '2 quartos', '2 vagas', '1 banheiro']",['Churrasqueira'],"Casa 2 dormitórios, sala, copa, cozinha, wc social e garagem para 2 carros. -",https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-churrasqueira-campos-de-sao-jose-sao-jose-dos-campos-sp-60m2-id-2490430383/
"Rua Telma Pacheco de Oliveira Silva - Loteamento Jardim Helena, São José dos Campos - SP",R$ 235.000,condomínio não informado,IPTU não informado,"['', '', '', '', '60 m²', '2 quartos', '2 vagas', '2 banheiros']","['Churrasqueira', 'Cozinha', 'Lavanderia', 'Quintal', 'TV a cabo', 'Varanda gourmet']","Descrição:
Casa muito bonita, com área gourmet coberta contendo churrasqueira, fogão e forno a lenha, Cozinha planejada c/ cooktop;lavanderia coberta; garagem para dois carros coberta com portão automático e Quintal todo em piso frio.
Venha conhecer esta bela casa localizada na zona leste de São José dos Campos SP.
*Anúncio sujeito a alteração sem aviso prévio do proprietário no que diz respeito ao preço e disponibilidade, na data da consulta pelo interessado*. -
Mostrar mais",https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-churrasqueira-loteamento-jardim-helena-sao-jose-dos-campos-sp-60m2-id-2552837017/
"Rua dos Pintores - Parque Novo Horizonte, São José dos Campos - SP",R$ 235.000,condomínio não informado,IPTU R$ 286,"['', '', '', '', '110 m²', '3 quartos', '2 vagas', '1 banheiro']","['Área de serviço', 'Cozinha', 'Quintal']","Casa para venda no Novo Horizonte, com 3 quartos, sala, banheiro e cozinha.
Garagem para 2 carros! -",https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-cozinha-parque-novo-horizonte-sao-jose-dos-campos-sp-110m2-id-2534670473/
"Parque Interlagos, São José dos Campos - SP",R$ 235.000,condomínio não informado,IPTU não informado,"['', '', '', '95 m²', '3 quartos', '1 banheiro']","['Área de serviço', 'Cozinha']","Ótima casa com 3 dorms, sala, sacada, cozinha, area de serviço coberta, 2 vagas de garagem cobertas. -",https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-cozinha-parque-interlagos-sao-jose-dos-campos-sp-95m2-id-2514974483/
