Endereço,Preço,Condominio,Iptu,Lista Comodos,Lista Caracteristicas,Obserevacoes,url_id_anuncio
"Conjunto Residencial Galo Branco, São José dos Campos - SP",R$ 270.000,condomínio não informado,IPTU não informado,"['', '', '', '', '61 m²', '2 quartos', '2 vagas', '1 banheiro']","['Área de serviço', 'Varanda']","2 quarto sala cozinha planejada e banheiro , toda em gesso, sanca, garagem coberta com portão automático, rua tranquila perto do mercado galo Branco, perto da feira REF 84632 - R$ R$ 270.000,00 - Maciel Negócios Imobiliários Ltda - CRECI 11.956 J - www.imobiliariamaciel.com.br Atualizado em 9:37
Mostrar mais",https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-varanda-conjunto-residencial-galo-branco-sao-jose-dos-campos-sp-61m2-id-2534138483/
"Jardim Santa Inês III, São José dos Campos - SP",R$ 270.000,condomínio não informado,IPTU não informado,"['', '', '', '', '125 m²', '2 quartos', '2 vagas', '2 banheiros']","['Área de serviço', 'Churrasqueira', 'Cozinha', 'Quintal']","Ótima casa a venda no bairro santa Inês III - São José dos Campos

Casa:
- 2 dormitórios sendo 1 suíte
- Banheiro
- Sala
- Cozinha
- Churrasqueira
- Garagem com espaço para dois carros
- Portão automático com trava de segurança

Aceita carro e moto como parte do pagamento

Para mais informações WhatsApp
Vendas: Imobiliária EDK Imóveis - CRECI: 27780-J -
Mostrar mais",https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-churrasqueira-jardim-santa-ines-iii-sao-jose-dos-campos-sp-125m2-id-2547488430/
"Rua Miguel Batista de Almeida - Residencial Gazzo, São José dos Campos - SP",R$ 270.000,condomínio não informado,IPTU não informado,"['', '', '', '', '67 m²', '2 quartos', '1 vaga', '1 banheiro']",[],"CASA TÉRREA A VENDA NO GAZO (REGIÃO SUL)

2 dormitórios
Sala
Cozinha
Banheiro social
Área de serviço
Garagem
01 quarto no fundo

Toda piso frio (sem na garagem e corredores)

Terreno 128m²
Área construída 67,20

Documentação ok.

Venda R$ 270.000,00

Informações :
Melo
Creci 124037 -
Mostrar mais",https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-residencial-gazzo-sao-jose-dos-campos-sp-67m2-id-2530520335/
"Vila Iracema, São José dos Campos - SP",R$ 270.000,condomínio não informado,IPTU não informado,"['', '', '', '', '70 m²', '3 quartos', '1 vaga', '2 banheiros']","['Área de serviço', 'Cozinha']","Casa a venda na Vila Iracema

3 dormitórios, sendo 1 suíte
Cozinha tipo americana, integrada a sala.
1 vaga de garagem -",https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-cozinha-vila-iracema-sao-jose-dos-campos-sp-70m2-id-2514159291/
"Rua Alisson Geraldo da Silva Vitor - Jardim Santa Maria, São José dos Campos - SP",R$ 270.000,condomínio não informado,IPTU não informado,"['', '', '', '', '70 m²', '3 quartos', '2 vagas', '1 banheiro']","['Área de serviço', 'Churrasqueira', 'Cozinha']","Casa para venda ou permuta (menor ou igual valor) na região leste

Jardim Santa Maria em São José dos Campos
3 dormitórios , sala ampla, cozinha ampla, banheiro social com box e gabinete, área de serviço coberta na parte superior da casa e churrasqueira.

Aceita permuta menor valor e financiamento e FGTS .

Mais informações com corretora
Rosaria
WhatsApp

CRECI 162844


""A imobiliária Grupo Elite Imóveis está há mais de 11 anos no mercado e colaborou para que 2 mil famílias tivessem seus sonhos realizados! Venha fazer parte da nossa história!""

#imoveis #casapropria #imoveisavenda #apartamento #venda #financiamento #imobiliaria #corretor #oportunidade #altopadrao #terreno #casa #sobrado #area #imóvel #corretordeimoveis #mercadoimobiliario #investimento #comprar #condominio #condominiofechado #segurança #imoveisdeluxo #imoveissjc #imoveisjacarei #imoveisvaledoparaiba #jacarei #caixa #saojosedoscampos #valedoparaiba #imoveisavenda #condomínios #parceriaimobiliaria #financiamentoImobiliario #permuta #saiadoaluguel #qualidadedevida #morarbem #grupoeliteimoveis #aquarius #urbanova #esplanada #satelite #floradasdesaojose #eugeniodemelo #jardimamerica #oriente #morumbi #valesul #centervale #tamoios #shibata #shopping #bacabal #avenida #unip #faculdade #evolução #crescimento #litoralnorte #litoralsul #caragua #praia #caraguatatuba #ubatuba #jardim das colinas #jardim aquarius #urbanova #jardim das industrias #jardim satélite #bosque dos eucaliptos -
Mostrar mais",https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-churrasqueira-jardim-santa-maria-sao-jose-dos-campos-sp-70m2-id-2545537351/
"Jardim Santa Júlia, São José dos Campos - SP",R$ 270.000,condomínio não informado,IPTU não informado,"['', '', '', '', '60 m²', '2 quartos', '3 vagas', '1 banheiro']",[],"Vendo Casa Jardim Santa Júlia

Sala
Cozinha
2 Quartos
1 banheiro
3 vagas
Quintal
Portão automático
ótima localização ,próximo de escolas ,mercados e parques , 600 metros do upa e perto de saídas para rodovias como a rodovia presidente Dutra e carvalho -
Mostrar mais",https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-jardim-santa-julia-sao-jose-dos-campos-sp-60m2-id-2552627555/
"Vila das Flores, São José dos Campos - SP",R$ 270.000,condomínio não informado,IPTU não informado,"['', '', '', '', '80 m²', '3 quartos', '4 vagas', '1 banheiro']","['Área de serviço', 'Varanda']","REF 76399 - R$ R$ 270.000,00 - Maciel Negócios Imobiliários Ltda - CRECI 11.956 J Atualizado em",https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-varanda-vila-das-flores-sao-jose-dos-campos-sp-80m2-id-2500558568/
"Jardim São José, São José dos Campos - SP",R$ 270.000,condomínio não informado,IPTU R$ 350,"['', '', '', '', '130 m²', '2 quartos', '2 vagas', '2 banheiros']","['Área de serviço', 'Churrasqueira', 'Cozinha', 'Quintal', 'TV a cabo']","Casa disponível para venda no bairro Jardim São José. Com 2 dormitórios sendo uma suíte em terreno de 170 m2.

Sala ampla, cozinha espaçosa, banheiro social e área de serviços.
Quintal e 02 vagas de garagem coberta.

Documentos OK tudo certo podendo financiar e usar o FGTS -
Mostrar mais",https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-churrasqueira-jardim-sao-jose-sao-jose-dos-campos-sp-130m2-id-2486119013/
"Área Rural, 253 - Zona Rural, São José dos Campos - SP",R$ 270.000,condomínio não informado,IPTU não informado,"['', '', '', '', '160 m²', '3 quartos', '3 vagas', '1 banheiro']","['Área de serviço', 'Churrasqueira', 'Cozinha', 'Lavanderia']","Casa Térrea à venda na Zona Rural com Pomares de Frutas, na Região do Sítio Capão Grosso II, em São José dos Campos, por R$270.000,00.

- Área Total = 500m²
- Área útil construída = 160m²;
- 3 dormitórios, sala, copa;
- cozinha com área de serviço; 1 banheiro;
- 3 vagas de garagem coberta;
- Área de churrasqueira com fogão à lenha e terraço;
- Área do terreno com pomares, jabuticabeira, pé de laranja pokan, amora, acerola e horta.
- Aceita permuta e aceita proposta de casa ou apartamento na cidade.
- Documentação com contrato particular de compra e venda com regularização a ser feita pela prefeitura de SJC.

- Link da prefeitura dando todas as informações da regularização do bairro; https://www.sjc.sp.gov.br/noticias/2018/julho/31/regularizacao-do-bairro-capao-grosso-ii-avanca-mais-uma-etapa/

Localização:
- Sentido ao Bairro Eugênio de Melo, próximo a Faculdade da Fatec, sentido a via Dutra.

Valor de venda = R$ 270.000,00

Agenda já a sua visita e não perca essa oportunidade.

Código do Anúncio: CA0730.

Gislene Gutsche - CRECI 231780-F
cel: 12-992-440535 whatsapp

/
https://www.imoveisaquarius.com.br/
IMOVEIS AQUARIUS - CRECI 26.179/J

Também temos imóveis no Jardim das Colinas, Urbanova, Vila Ema, Vila Adyanna, Jardim São Dimas, Jardim das Industrias, Jardim Alvorada, Royal Park, Parque Residencial Aquarius, Chácara Serimbura, Altos da Serra, Jardim do Golfe, Alphaville, Residencial Mônaco, Residencial Monte Carlo, Floradas do Paratehy, Reserva do Paratehy, Sunset Park, Bosque Imperial, Jardim Apolo, Jardim Altos do Esplanada, Recanto da Serra, Eldorado, Moradas da Serra, Montserrat, Chácaras do Parayba, Altos da Serra VI, Pontal da Serra, Portal da Serra, Residencial Jaguary, Piaget, Vernazza, Paesaggio, Royal Palace, Pátio Condomínio Club, Esplanada Life, Lessence Jardim Aquarius, Central Park, Grand Club Vila Ema, Abruzzo, Privilege, Premiere Jardim Aquarius, Open View Aquarius entre outros da região.

Para vender, alugar ou comprar um imóvel, fale com o Imóveis Aquarius, a sua imobiliária de confiança em São José dos Campos. -
Mostrar mais",https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-churrasqueira-zona-rural-sao-jose-dos-campos-sp-160m2-id-2542937572/
"Rua Dias Gomes - Parque Interlagos, São José dos Campos - SP",R$ 270.000,condomínio não informado,IPTU não informado,"['', '', '', '', '87 m²', '3 quartos', '2 vagas', '2 banheiros']",['Cozinha'],"Lindo Sobrado no Parque Interlagos;

Com 3 dormitórios, sala, cozinha americana com gabinete, sala comercial com banheiro na parte superior;
Área de serviço coberta e quintal.
2 vagas cobertas.

Em ótima localização próximo a comércios, escola e ponto de ônibus.

Mais informações e visitas com a corretora Rosaria 12. WhatsApp.
CRECI 162844

""A imobiliária Grupo Elite Imóveis está há mais de 11 anos no mercado e colaborou para que 2 mil famílias tivessem seus sonhos realizados!
Venha fazer parte da nossa história!""

#imoveis #casapropria #imoveisavenda #apartamento #venda #financiamento #imobiliaria #corretor #oportunidade #altopadrao #terreno #casa #sobrado #area #imóvel #corretordeimoveis #mercadoimobiliario #investimento #comprar #condominio #condominiofechado #segurança #imoveisdeluxo #imoveissjc #imoveisjacarei #imoveisvaledoparaiba #jacarei #caixa #saojosedoscampos #valedoparaiba #imoveisavenda #condomínios #parceriaimobiliaria #financiamentoImobiliario #permuta #saiadoaluguel #qualidadedevida #morarbem #grupoeliteimoveis #aquarius #urbanova #esplanada #satelite #floradasdesaojose #eugeniodemelo #jardimamerica #oriente #morumbi #valesul #centervale #tamoios #shibata #shopping #bacabal #avenida #unip #faculdade #evolução #crescimento #litoralnorte #litoralsul #caragua #praia #caraguatatuba #ubatuba -
Mostrar mais",https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-cozinha-parque-interlagos-sao-jose-dos-campos-sp-87m2-id-2482640464/
"Conjunto Residencial Galo Branco, São José dos Campos - SP",R$ 270.000,condomínio não informado,IPTU não informado,"['', '', '', '', '110 m²', '3 quartos', '2 vagas', '4 banheiros']","['Cozinha', 'Garagem', 'Lavanderia', 'Salão de festas']","Casa composta por:
Térreo; 1 cozinha, 1 lavanderia, 1 quarto, 1 Sala e 1 lavabo.
1º Pavimento: 1 Sala/Cozinha, lavanderia e 1 banheiro.
1 Sobrado no fundo.
2º Pavimento: 1 Quarto, 1 Sala, 1 Banheiro e terraço.
3º Pavimento: 1 Suíte.
Toda acabada e pintada.
Armários na cozinha, área de serviço, sala e em 1 dos quartos.

Não aceita financiamento.
Agende sua visita pelo whats Miriam Pereira CRECI 194.160F

Características do imóvel
Área de serviço
Armário de cozinha
Armário na área de serviço
Cozinha
Geminada
Lavabo
Lavanderia
Piso frio
Sala de estar
Salão de festas
Terraço

Mais informações em www.sonhomeuimoveissjc.com.br
Mostrar mais",https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-salao-de-festas-conjunto-residencial-galo-branco-sao-jose-dos-campos-sp-110m2-id-2513574577/
"Parque Interlagos, São José dos Campos - SP",R$ 270.000,condomínio não informado,IPTU R$ 120,"['', '', '', '', '89 m²', '1 quarto', '8 vagas', '1 banheiro']","['Área de serviço', 'Cozinha', 'Quintal']","Terreno com 250m² na Avenida principal do bairro.

Edícula, com quarto, sala, cozinha, banheiro e varanda.
abrigo desmontável de 25m²
Possível habitesse comercial e residencial.

Aproveite esta oportunidade. -",https://www.zapimoveis.com.br/imovel/venda-casa-1-quarto-com-cozinha-parque-interlagos-sao-jose-dos-campos-sp-89m2-id-2518029985/
"Rua Pureza - Jardim Colônial, São José dos Campos - SP",R$ 270.000,condomínio não informado,IPTU não informado,"['', '', '', '65 m²', '2 quartos', '1 banheiro']",['Área de serviço'],"Casa térrea a venda Jardim Colonial, 2 dormitórios, sala, cozinha, wc social, área de serviço, 2 vagas de garagem Atualizado em",https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-area-de-servico-jardim-colonial-sao-jose-dos-campos-sp-65m2-id-2551238277/
"Jardim Santo Onofre, São José dos Campos - SP",R$ 270.000,condomínio não informado,IPTU não informado,"['', '', '', '', '132 m²', '2 quartos', '2 vagas', '1 banheiro']","['Área de serviço', 'Churrasqueira', 'Cozinha', 'Quintal', 'Varanda gourmet']","Excelente casa Jd. Sto. Onofre

- 2 Dormitórios
- Banheiro
- Sala
- Cozinha
- Aréa Gourmet
- Garagem 2 vagas cobertas

- 150m² de terreno
- Documentação Ok

Agende sua Visita!

Onze Negócios Imobiliários
Creci: 37452-J -",https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-churrasqueira-jardim-santo-onofre-sao-jose-dos-campos-sp-132m2-id-2544652119/
"Rua Regulus - Jardim Satélite, São José dos Campos - SP",R$ 270.000,condomínio não informado,IPTU R$ 34,"['', '', '', '', '102 m²', '3 quartos', '1 vaga', '2 banheiros']","['Cozinha', 'Lavanderia']","---OPORTUNIDADE---
Casa em excelente localização próximo ao Vale Sul com edícula! -",https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-cozinha-jardim-satelite-sao-jose-dos-campos-sp-102m2-id-2542574209/
"Vila Iracema, São José dos Campos - SP",R$ 270.000,condomínio não informado,IPTU não informado,"['', '', '', '', '70 m²', '3 quartos', '1 vaga', '2 banheiros']","['Área de serviço', 'Cozinha']","Casa a venda na Vila Iracema

3 dormitórios, sendo 1 suíte
Cozinha tipo americana, integrada a sala.
1 vaga de garagem -",https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-cozinha-vila-iracema-sao-jose-dos-campos-sp-70m2-id-2514159291/
"Jardim São José, São José dos Campos - SP",R$ 270.000,condomínio não informado,IPTU R$ 350,"['', '', '', '', '130 m²', '2 quartos', '2 vagas', '2 banheiros']","['Área de serviço', 'Churrasqueira', 'Cozinha', 'Quintal', 'TV a cabo']","Casa disponível para venda no bairro Jardim São José. Com 2 dormitórios sendo uma suíte em terreno de 170 m2.

Sala ampla, cozinha espaçosa, banheiro social e área de serviços.
Quintal e 02 vagas de garagem coberta.

Documentos OK tudo certo podendo financiar e usar o FGTS -
Mostrar mais",https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-churrasqueira-jardim-sao-jose-sao-jose-dos-campos-sp-130m2-id-2486119013/
"Jardim Santa Inês III, São José dos Campos - SP",R$ 270.000,condomínio não informado,IPTU não informado,"['', '', '', '', '125 m²', '2 quartos', '2 vagas', '2 banheiros']","['Área de serviço', 'Churrasqueira', 'Cozinha', 'Quintal']","Ótima casa a venda no bairro santa Inês III - São José dos Campos

Casa:
- 2 dormitórios sendo 1 suíte
- Banheiro
- Sala
- Cozinha
- Churrasqueira
- Garagem com espaço para dois carros
- Portão automático com trava de segurança

Aceita carro e moto como parte do pagamento

Para mais informações WhatsApp
Vendas: Imobiliária EDK Imóveis - CRECI: 27780-J -
Mostrar mais",https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-churrasqueira-jardim-santa-ines-iii-sao-jose-dos-campos-sp-125m2-id-2547488430/
"Área Rural, 253 - Zona Rural, São José dos Campos - SP",R$ 270.000,condomínio não informado,IPTU não informado,"['', '', '', '', '160 m²', '3 quartos', '3 vagas', '1 banheiro']","['Área de serviço', 'Churrasqueira', 'Cozinha', 'Lavanderia']","Casa Térrea à venda na Zona Rural com Pomares de Frutas, na Região do Sítio Capão Grosso II, em São José dos Campos, por R$270.000,00.

- Área Total = 500m²
- Área útil construída = 160m²;
- 3 dormitórios, sala, copa;
- cozinha com área de serviço; 1 banheiro;
- 3 vagas de garagem coberta;
- Área de churrasqueira com fogão à lenha e terraço;
- Área do terreno com pomares, jabuticabeira, pé de laranja pokan, amora, acerola e horta.
- Aceita permuta e aceita proposta de casa ou apartamento na cidade.
- Documentação com contrato particular de compra e venda com regularização a ser feita pela prefeitura de SJC.

- Link da prefeitura dando todas as informações da regularização do bairro; https://www.sjc.sp.gov.br/noticias/2018/julho/31/regularizacao-do-bairro-capao-grosso-ii-avanca-mais-uma-etapa/

Localização:
- Sentido ao Bairro Eugênio de Melo, próximo a Faculdade da Fatec, sentido a via Dutra.

Valor de venda = R$ 270.000,00

Agenda já a sua visita e não perca essa oportunidade.

Código do Anúncio: CA0730.

Gislene Gutsche - CRECI 231780-F
cel: 12-992-440535 whatsapp

/
https://www.imoveisaquarius.com.br/
IMOVEIS AQUARIUS - CRECI 26.179/J

Também temos imóveis no Jardim das Colinas, Urbanova, Vila Ema, Vila Adyanna, Jardim São Dimas, Jardim das Industrias, Jardim Alvorada, Royal Park, Parque Residencial Aquarius, Chácara Serimbura, Altos da Serra, Jardim do Golfe, Alphaville, Residencial Mônaco, Residencial Monte Carlo, Floradas do Paratehy, Reserva do Paratehy, Sunset Park, Bosque Imperial, Jardim Apolo, Jardim Altos do Esplanada, Recanto da Serra, Eldorado, Moradas da Serra, Montserrat, Chácaras do Parayba, Altos da Serra VI, Pontal da Serra, Portal da Serra, Residencial Jaguary, Piaget, Vernazza, Paesaggio, Royal Palace, Pátio Condomínio Club, Esplanada Life, Lessence Jardim Aquarius, Central Park, Grand Club Vila Ema, Abruzzo, Privilege, Premiere Jardim Aquarius, Open View Aquarius entre outros da região.

Para vender, alugar ou comprar um imóvel, fale com o Imóveis Aquarius, a sua imobiliária de confiança em São José dos Campos. -
Mostrar mais",https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-churrasqueira-zona-rural-sao-jose-dos-campos-sp-160m2-id-2542937572/
"Rua Miguel Batista de Almeida - Residencial Gazzo, São José dos Campos - SP",R$ 270.000,condomínio não informado,IPTU não informado,"['', '', '', '', '67 m²', '2 quartos', '1 vaga', '1 banheiro']",[],"CASA TÉRREA A VENDA NO GAZO (REGIÃO SUL)

2 dormitórios
Sala
Cozinha
Banheiro social
Área de serviço
Garagem
01 quarto no fundo

Toda piso frio (sem na garagem e corredores)

Terreno 128m²
Área construída 67,20

Documentação ok.

Venda R$ 270.000,00

Informações :
Melo
Creci 124037 -
Mostrar mais",https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-residencial-gazzo-sao-jose-dos-campos-sp-67m2-id-2530520335/
"Campos de Sao Jose, São José dos Campos - SP",R$ 270.000,condomínio não informado,IPTU R$ 230,"['', '', '', '', '160 m²', '3 quartos', '2 vagas', '1 banheiro']","['Área de serviço', 'Quintal']","Excelente casa Térrea

Área terreno 172 m²
Área construída 160 m²

3 dormitórios, sendo 2 suítes
1 banheiro social
Sala
Cozinha
Área de serviço
2 vagas coberta de garagem

Ótima localização, perto de escola e comércios.

Os melhores imóveis na Região do Vale do Paraíba SP - Casas, Apartamentos, Terrenos, Chácaras e Comercial.

Mais informações WhatsApp - Vendas: Imobiliária EDKimóveis - Creci: 27780J -
Mostrar mais",https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-quintal-campos-de-sao-jose-sao-jose-dos-campos-sp-160m2-id-2547489358/
"Jardim Cruzeiro do Sul, São José dos Campos - SP",R$ 270.000,condomínio não informado,IPTU não informado,"['', '', '', '', '75 m²', '2 quartos', '2 vagas', '1 banheiro']","['Cozinha', 'Lavanderia', 'Quintal', 'TV a cabo']","LINDA CASA 05 ANOS DE CONSTRUÇÃO.

Casa com 02 dormitórios amplos, sala ampla, com sanca com iluminação, cozinha com armários planejados, lavanderia coberta, 02 vagas de garagem coberta, portão basculante automatizado, ótimo local no bairro.
Aceita financiamento, fgts, permuta com imóvel no Bosque dos Eucaliptos, Jardim Portugal, Jardim Madureira etc ... -
Mostrar mais",https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-cozinha-jardim-cruzeiro-do-sul-sao-jose-dos-campos-sp-75m2-id-2499796026/
"Rua Miguel Batista de Almeida, 101 - Residencial Gazzo, São José dos Campos - SP",R$ 270.000,condomínio não informado,IPTU R$ 275,"['', '', '', '', '67 m²', '2 quartos', '1 vaga', '2 banheiros']",[],"CASA A VENDA EM SÃO JOSE DOS CAMPOS/SP

Casa com 2 quartos, sala, cozinha, garagem.

Agende sua visita com nossos corretores.

A Petrucci Gestão Imobiliária oferece todo o suporte na hora da compra, venda e locação de um imóvel. Departamento jurídico em tempo integral, além de profissionais capacitados e especializados em atender e sanar todas as dúvidas, desde a escolha do imóvel até o pós-venda.

Somos especialistas em ajustar o negócio de acordo com a realidade de cada cliente, assim adaptamos propostas exclusivas de mercado para você chegar onde deseja. Consulte-nos!

Petrucci Gestão Imobiliária -
Mostrar mais",https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-residencial-gazzo-sao-jose-dos-campos-sp-67m2-id-2538063289/
"Altos da Vila Paiva, São José dos Campos - SP",R$ 270.000,condomínio não informado,IPTU não informado,"['', '', '', '60 m²', '2 quartos', '1 banheiro']",['Área de serviço'],"Casa térrea muito bem localizada próximo nacom vista para a entrada do bairro, próximo a escola, academia e mercadinho.

São 02 dormitórios, sala, cozinha, banheiro e área de serviço.
02 vagas de garagem cobertas e bem fechada.

- DOCUMENTAÇÃO OK -",https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-area-de-servico-altos-da-vila-paiva-sao-jose-dos-campos-sp-60m2-id-2507859179/
"Vila das Flores, São José dos Campos - SP",R$ 270.000,condomínio não informado,IPTU não informado,"['', '', '', '', '80 m²', '3 quartos', '4 vagas', '1 banheiro']","['Área de serviço', 'Varanda']","REF 76399 - R$ R$ 270.000,00 - Maciel Negócios Imobiliários Ltda - CRECI 11.956 J Atualizado em",https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-varanda-vila-das-flores-sao-jose-dos-campos-sp-80m2-id-2500558568/
"Campos de Sao Jose, São José dos Campos - SP",R$ 270.000,condomínio não informado,IPTU R$ 350,"['', '', '', '', '105 m²', '2 quartos', '1 vaga', '2 banheiros']",[],"Sobrado de esquina
Parte de baixo alugada
2 banheiros, um dormitório
Área de serviço e cozinha
Parte de cima com uma suíte precisando de reforma
Excelente localização para comércio, a 100 metros da rodoviária ECO.",https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-campos-de-sao-jose-sao-jose-dos-campos-sp-105m2-id-2538816995/
"Monte Castelo, São José dos Campos - SP",R$ 270.000,condomínio não informado,IPTU não informado,"['', '', '', '', '144 m²', '2 quartos', '1 vaga', '1 banheiro']",[],"Casa residencial para Venda
Monte Castelo, São José dos Campos
2 dormitórios, 1 sala, 1 banheiro, 1 vaga
61,00 m² construída, 144,00 m² útil",https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-monte-castelo-sao-jose-dos-campos-sp-144m2-id-2552654378/
"Conjunto Residencial Dom Pedro I, São José dos Campos - SP",R$ 270.000,condomínio não informado,IPTU não informado,"['', '', '', '', '130 m²', '3 quartos', '2 vagas', '1 banheiro']","['Área de serviço', 'Cozinha', 'Varanda']",,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-varanda-conjunto-residencial-dom-pedro-i-sao-jose-dos-campos-sp-130m2-id-2499798984/
"Jardim Santa Inês I, São José dos Campos - SP",R$ 270.000,condomínio não informado,IPTU não informado,"['', '', '', '', '91 m²', '2 quartos', '1 vaga', '1 banheiro']",[],"2 dormitórios
Sala
Cozinha
Banheiro com box
Área de serviço
Varanda
Amplo quintal
Garagem coberta",https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-jardim-santa-ines-i-sao-jose-dos-campos-sp-91m2-id-2538822099/
"Jardim Santo Onofre, São José dos Campos - SP",R$ 270.000,condomínio não informado,IPTU não informado,"['', '', '', '', '132 m²', '2 quartos', '2 vagas', '1 banheiro']","['Área de serviço', 'Churrasqueira', 'Cozinha', 'Quintal', 'Varanda gourmet']","Excelente casa Jd. Sto. Onofre

- 2 Dormitórios
- Banheiro
- Sala
- Cozinha
- Aréa Gourmet
- Garagem 2 vagas cobertas

- 150m² de terreno
- Documentação Ok

Agende sua Visita!

Onze Negócios Imobiliários
Creci: 37452-J -",https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-churrasqueira-jardim-santo-onofre-sao-jose-dos-campos-sp-132m2-id-2544652119/
"Rua Pureza - Jardim Colônial, São José dos Campos - SP",R$ 270.000,condomínio não informado,IPTU não informado,"['', '', '', '65 m²', '2 quartos', '1 banheiro']",['Área de serviço'],"Casa térrea a venda Jardim Colonial, 2 dormitórios, sala, cozinha, wc social, área de serviço, 2 vagas de garagem Atualizado em",https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-area-de-servico-jardim-colonial-sao-jose-dos-campos-sp-65m2-id-2551238277/
"Rua Regulus - Jardim Satélite, São José dos Campos - SP",R$ 270.000,condomínio não informado,IPTU R$ 34,"['', '', '', '', '102 m²', '3 quartos', '1 vaga', '2 banheiros']","['Cozinha', 'Lavanderia']","---OPORTUNIDADE---
Casa em excelente localização próximo ao Vale Sul com edícula! -",https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-cozinha-jardim-satelite-sao-jose-dos-campos-sp-102m2-id-2542574209/
"Rua Miguel Batista de Almeida, 101 - Residencial Gazzo, São José dos Campos - SP",R$ 270.000,condomínio não informado,IPTU R$ 275,"['', '', '', '', '67 m²', '2 quartos', '1 vaga', '2 banheiros']",[],"CASA A VENDA EM SÃO JOSE DOS CAMPOS/SP

Casa com 2 quartos, sala, cozinha, garagem.

Agende sua visita com nossos corretores.

A Petrucci Gestão Imobiliária oferece todo o suporte na hora da compra, venda e locação de um imóvel. Departamento jurídico em tempo integral, além de profissionais capacitados e especializados em atender e sanar todas as dúvidas, desde a escolha do imóvel até o pós-venda.

Somos especialistas em ajustar o negócio de acordo com a realidade de cada cliente, assim adaptamos propostas exclusivas de mercado para você chegar onde deseja. Consulte-nos!

Petrucci Gestão Imobiliária -
Mostrar mais",https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-residencial-gazzo-sao-jose-dos-campos-sp-67m2-id-2552916370/
"Rua Luiz Carlos da Rocha - Vila das Flores, São José dos Campos - SP",R$ 270.000,condomínio não informado,IPTU não informado,"['', '', '', '67 m²', '2 quartos', '1 banheiro']",['Área de serviço'],"Casa térrea Vila das Flores. 2 dormitórios, suíte, sala, cozinha planejada, wc social, área de serviço, 2 vagas de garagem com portão automático Atualizado em",https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-area-de-servico-vila-das-flores-sao-jose-dos-campos-sp-67m2-id-2543095735/
"Rua Luiz Carlos da Rocha - Vila das Flores, São José dos Campos - SP",R$ 270.000,condomínio não informado,IPTU não informado,"['', '', '', '67 m²', '2 quartos', '1 banheiro']",['Área de serviço'],"Casa térrea Vila das Flores. 2 dormitórios, suíte, sala, cozinha planejada, wc social, área de serviço, 2 vagas de garagem com portão automático Atualizado em",https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-area-de-servico-vila-das-flores-sao-jose-dos-campos-sp-67m2-id-2544271232/
"Rua Alfredo Coslop - Bosque dos Eucaliptos, São José dos Campos - SP",R$ 270.000,condomínio não informado,IPTU não informado,"['', '', '', '76 m²', '2 quartos', '1 banheiro']",['Quintal'],"2 dormitórios
1 banheiro
2 vagas
125,00 m² terreno
76,00 m² Construída

Próximo de tudo que trás comodidade, escolas, igrejas, praças, parques, farmácias, mercados etc, a poucos minutos do Sesi e Agencia da Caixa Economica.

* Anúncio sujeito a alteração sem aviso prévio do seu proprietário no que diz respeito ao preço e disponibilidade, na data da consulta pelo interessado. -
Mostrar mais",https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-quintal-bosque-dos-eucaliptos-sao-jose-dos-campos-sp-76m2-id-2548671577/
